,jstime,valence,arousal,video
15706,785300,4.896,5.561,7
15707,785350,4.896,5.561,7
15708,785400,4.896,5.561,7
15709,785450,4.896,5.561,7
15710,785500,4.896,5.561,7
15711,785550,4.896,5.561,7
15712,785600,4.896,5.561,7
15713,785650,4.896,5.561,7
15714,785700,4.896,5.561,7
15715,785750,4.896,5.561,7
15716,785800,4.896,5.561,7
15717,785850,4.896,5.561,7
15718,785900,4.896,5.561,7
15719,785950,4.896,5.561,7
15720,786000,4.896,5.561,7
15721,786050,4.896,5.561,7
15722,786100,4.896,5.561,7
15723,786150,4.896,5.561,7
15724,786200,4.896,5.561,7
15725,786250,4.896,5.561,7
15726,786300,4.896,5.561,7
15727,786350,4.896,5.561,7
15728,786400,4.896,5.561,7
15729,786450,4.896,5.561,7
15730,786500,4.896,5.561,7
15731,786550,4.896,5.561,7
15732,786600,4.896,5.561,7
15733,786650,4.896,5.561,7
15734,786700,4.896,5.561,7
15735,786750,4.896,5.561,7
15736,786800,4.896,5.561,7
15737,786850,4.896,5.561,7
15738,786900,4.896,5.561,7
15739,786950,4.896,5.561,7
15740,787000,4.896,5.561,7
15741,787050,4.896,5.561,7
15742,787100,4.896,5.561,7
15743,787150,4.896,5.561,7
15744,787200,4.896,5.561,7
15745,787250,4.896,5.561,7
15746,787300,4.896,5.561,7
15747,787350,4.896,5.561,7
15748,787400,4.896,5.561,7
15749,787450,4.896,5.561,7
15750,787500,4.896,5.561,7
15751,787550,4.896,5.561,7
15752,787600,4.896,5.561,7
15753,787650,4.896,5.561,7
15754,787700,4.896,5.561,7
15755,787750,4.896,5.561,7
15756,787800,4.896,5.561,7
15757,787850,4.896,5.561,7
15758,787900,4.896,5.561,7
15759,787950,4.896,5.561,7
15760,788000,4.896,5.561,7
15761,788050,4.896,5.561,7
15762,788100,4.896,5.561,7
15763,788150,4.896,5.561,7
15764,788200,4.896,5.561,7
15765,788250,4.896,5.561,7
15766,788300,4.896,5.561,7
15767,788350,4.896,5.561,7
15768,788400,4.896,5.561,7
15769,788450,4.896,5.561,7
15770,788500,4.896,5.561,7
15771,788550,4.896,5.561,7
15772,788600,4.896,5.561,7
15773,788650,4.896,5.561,7
15774,788700,4.896,5.561,7
15775,788750,4.896,5.561,7
15776,788800,4.896,5.561,7
15777,788850,4.896,5.561,7
15778,788900,4.896,5.561,7
15779,788950,4.896,5.561,7
15780,789000,4.896,5.561,7
15781,789050,4.896,5.561,7
15782,789100,4.896,5.561,7
15783,789150,4.896,5.561,7
15784,789200,4.896,5.561,7
15785,789250,4.896,5.561,7
15786,789300,4.896,5.561,7
15787,789350,4.896,5.561,7
15788,789400,4.896,5.561,7
15789,789450,4.896,5.561,7
15790,789500,4.896,5.561,7
15791,789550,4.896,5.561,7
15792,789600,4.896,5.561,7
15793,789650,4.896,5.561,7
15794,789700,4.896,5.561,7
15795,789750,4.896,5.561,7
15796,789800,4.896,5.561,7
15797,789850,4.896,5.561,7
15798,789900,4.896,5.561,7
15799,789950,4.896,5.561,7
15800,790000,4.896,5.561,7
15801,790050,4.896,5.561,7
15802,790100,4.896,5.561,7
15803,790150,4.896,5.561,7
15804,790200,4.896,5.561,7
15805,790250,4.896,5.561,7
15806,790300,4.896,5.561,7
15807,790350,4.896,5.561,7
15808,790400,4.896,5.561,7
15809,790450,4.896,5.561,7
15810,790500,4.896,5.561,7
15811,790550,4.896,5.561,7
15812,790600,4.896,5.561,7
15813,790650,4.896,5.561,7
15814,790700,4.896,5.561,7
15815,790750,4.896,5.561,7
15816,790800,4.896,5.561,7
15817,790850,4.896,5.561,7
15818,790900,4.896,5.561,7
15819,790950,4.896,5.561,7
15820,791000,4.896,5.561,7
15821,791050,4.896,5.561,7
15822,791100,4.896,5.561,7
15823,791150,4.896,5.561,7
15824,791200,4.896,5.561,7
15825,791250,4.896,5.561,7
15826,791300,4.896,5.561,7
15827,791350,4.896,5.561,7
15828,791400,4.896,5.561,7
15829,791450,4.896,5.561,7
15830,791500,4.896,5.561,7
15831,791550,4.896,5.561,7
15832,791600,4.896,5.561,7
15833,791650,4.896,5.561,7
15834,791700,4.896,5.561,7
15835,791750,4.896,5.561,7
15836,791800,4.896,5.561,7
15837,791850,4.896,5.561,7
15838,791900,4.896,5.561,7
15839,791950,4.896,5.561,7
15840,792000,4.896,5.561,7
15841,792050,4.896,5.561,7
15842,792100,4.896,5.561,7
15843,792150,4.896,5.561,7
15844,792200,4.896,5.561,7
15845,792250,4.896,5.561,7
15846,792300,4.896,5.561,7
15847,792350,4.896,5.561,7
15848,792400,4.896,5.561,7
15849,792450,4.896,5.561,7
15850,792500,4.896,5.561,7
15851,792550,4.896,5.561,7
15852,792600,4.896,5.561,7
15853,792650,4.896,5.561,7
15854,792700,4.896,5.561,7
15855,792750,4.896,5.561,7
15856,792800,4.896,5.561,7
15857,792850,4.896,5.561,7
15858,792900,4.896,5.561,7
15859,792950,4.896,5.561,7
15860,793000,4.896,5.561,7
15861,793050,4.896,5.561,7
15862,793100,4.896,5.561,7
15863,793150,4.896,5.561,7
15864,793200,4.896,5.561,7
15865,793250,4.896,5.561,7
15866,793300,4.896,5.561,7
15867,793350,4.896,5.561,7
15868,793400,4.896,5.561,7
15869,793450,4.896,5.561,7
15870,793500,4.896,5.561,7
15871,793550,4.896,5.561,7
15872,793600,4.896,5.561,7
15873,793650,4.896,5.561,7
15874,793700,4.896,5.561,7
15875,793750,4.896,5.561,7
15876,793800,4.896,5.561,7
15877,793850,4.896,5.561,7
15878,793900,4.896,5.561,7
15879,793950,4.896,5.561,7
15880,794000,4.896,5.561,7
15881,794050,4.896,5.561,7
15882,794100,4.896,5.561,7
15883,794150,4.896,5.561,7
15884,794200,4.896,5.561,7
15885,794250,4.896,5.561,7
15886,794300,4.896,5.561,7
15887,794350,4.896,5.561,7
15888,794400,4.896,5.561,7
15889,794450,4.896,5.561,7
15890,794500,4.896,5.561,7
15891,794550,4.896,5.561,7
15892,794600,4.896,5.561,7
15893,794650,4.896,5.561,7
15894,794700,4.896,5.561,7
15895,794750,4.896,5.561,7
15896,794800,4.896,5.561,7
15897,794850,4.896,5.561,7
15898,794900,4.896,5.561,7
15899,794950,4.896,5.561,7
15900,795000,4.896,5.561,7
15901,795050,4.896,5.561,7
15902,795100,4.896,5.561,7
15903,795150,4.896,5.561,7
15904,795200,4.896,5.561,7
15905,795250,4.896,5.561,7
15906,795300,4.896,5.561,7
15907,795350,4.896,5.561,7
15908,795400,4.896,5.561,7
15909,795450,4.896,5.561,7
15910,795500,4.896,5.561,7
15911,795550,4.896,5.561,7
15912,795600,4.896,5.561,7
15913,795650,4.896,5.561,7
15914,795700,4.896,5.561,7
15915,795750,4.896,5.561,7
15916,795800,4.896,5.561,7
15917,795850,4.896,5.561,7
15918,795900,4.896,5.561,7
15919,795950,4.896,5.561,7
15920,796000,4.896,5.561,7
15921,796050,4.896,5.561,7
15922,796100,4.896,5.561,7
15923,796150,4.896,5.561,7
15924,796200,4.896,5.561,7
15925,796250,4.896,5.561,7
15926,796300,4.896,5.561,7
15927,796350,4.896,5.561,7
15928,796400,4.896,5.561,7
15929,796450,4.896,5.561,7
15930,796500,4.896,5.561,7
15931,796550,4.896,5.561,7
15932,796600,4.896,5.561,7
15933,796650,4.896,5.561,7
15934,796700,4.896,5.561,7
15935,796750,4.896,5.561,7
15936,796800,4.896,5.561,7
15937,796850,4.896,5.561,7
15938,796900,4.896,5.561,7
15939,796950,4.896,5.561,7
15940,797000,4.896,5.561,7
15941,797050,4.896,5.561,7
15942,797100,4.896,5.561,7
15943,797150,4.896,5.561,7
15944,797200,4.896,5.561,7
15945,797250,4.896,5.561,7
15946,797300,4.896,5.561,7
15947,797350,4.896,5.561,7
15948,797400,4.896,5.561,7
15949,797450,4.896,5.561,7
15950,797500,4.896,5.561,7
15951,797550,4.896,5.561,7
15952,797600,4.896,5.561,7
15953,797650,4.896,5.561,7
15954,797700,4.896,5.561,7
15955,797750,4.896,5.561,7
15956,797800,4.896,5.561,7
15957,797850,4.896,5.561,7
15958,797900,4.896,5.561,7
15959,797950,4.896,5.561,7
15960,798000,4.896,5.561,7
15961,798050,4.896,5.561,7
15962,798100,4.896,5.561,7
15963,798150,4.896,5.561,7
15964,798200,4.896,5.561,7
15965,798250,4.896,5.561,7
15966,798300,4.896,5.561,7
15967,798350,4.896,5.561,7
15968,798400,4.896,5.561,7
15969,798450,4.896,5.561,7
15970,798500,4.896,5.561,7
15971,798550,4.896,5.561,7
15972,798600,4.896,5.561,7
15973,798650,4.896,5.561,7
15974,798700,4.896,5.561,7
15975,798750,4.896,5.561,7
15976,798800,4.896,5.561,7
15977,798850,4.896,5.561,7
15978,798900,4.896,5.561,7
15979,798950,4.896,5.561,7
15980,799000,4.896,5.561,7
15981,799050,4.896,5.561,7
15982,799100,4.896,5.561,7
15983,799150,4.896,5.561,7
15984,799200,4.896,5.561,7
15985,799250,4.896,5.561,7
15986,799300,4.896,5.561,7
15987,799350,4.896,5.561,7
15988,799400,4.896,5.561,7
15989,799450,4.896,5.561,7
15990,799500,4.896,5.561,7
15991,799550,4.896,5.561,7
15992,799600,4.896,5.561,7
15993,799650,4.896,5.561,7
15994,799700,4.896,5.561,7
15995,799750,4.896,5.561,7
15996,799800,4.896,5.561,7
15997,799850,4.896,5.561,7
15998,799900,4.896,5.561,7
15999,799950,4.896,5.561,7
16000,800000,4.896,5.561,7
16001,800050,4.896,5.561,7
16002,800100,4.896,5.561,7
16003,800150,4.896,5.561,7
16004,800200,4.896,5.561,7
16005,800250,4.896,5.561,7
16006,800300,4.896,5.561,7
16007,800350,4.896,5.561,7
16008,800400,4.896,5.561,7
16009,800450,4.896,5.561,7
16010,800500,4.896,5.561,7
16011,800550,4.896,5.561,7
16012,800600,4.896,5.561,7
16013,800650,4.896,5.561,7
16014,800700,4.896,5.561,7
16015,800750,4.896,5.561,7
16016,800800,4.896,5.561,7
16017,800850,4.896,5.561,7
16018,800900,4.896,5.561,7
16019,800950,4.896,5.561,7
16020,801000,4.896,5.561,7
16021,801050,4.896,5.561,7
16022,801100,4.896,5.561,7
16023,801150,4.896,5.561,7
16024,801200,4.896,5.561,7
16025,801250,4.896,5.561,7
16026,801300,4.896,5.561,7
16027,801350,4.896,5.561,7
16028,801400,4.896,5.561,7
16029,801450,4.896,5.561,7
16030,801500,4.896,5.561,7
16031,801550,4.896,5.561,7
16032,801600,4.896,5.561,7
16033,801650,4.896,5.561,7
16034,801700,4.896,5.561,7
16035,801750,4.896,5.561,7
16036,801800,4.896,5.561,7
16037,801850,4.896,5.561,7
16038,801900,4.896,5.561,7
16039,801950,4.896,5.561,7
16040,802000,4.896,5.561,7
16041,802050,4.896,5.561,7
16042,802100,4.896,5.561,7
16043,802150,4.896,5.561,7
16044,802200,4.896,5.561,7
16045,802250,4.896,5.561,7
16046,802300,4.896,5.561,7
16047,802350,4.896,5.561,7
16048,802400,4.896,5.56,7
16049,802450,4.896,5.554,7
16050,802500,4.896,5.55,7
16051,802550,4.896,5.546,7
16052,802600,4.896,5.543,7
16053,802650,4.896,5.539,7
16054,802700,4.896,5.537,7
16055,802750,4.896,5.534,7
16056,802800,4.896,5.53,7
16057,802850,4.896,5.529,7
16058,802900,4.896,5.527,7
16059,802950,4.896,5.524,7
16060,803000,4.896,5.521,7
16061,803050,4.896,5.52,7
16062,803100,4.896,5.519,7
16063,803150,4.896,5.517,7
16064,803200,4.896,5.513,7
16065,803250,4.896,5.508,7
16066,803300,4.896,5.502,7
16067,803350,4.896,5.496,7
16068,803400,4.896,5.486,7
16069,803450,4.896,5.48,7
16070,803500,4.896,5.475,7
16071,803550,4.896,5.467,7
16072,803600,4.896,5.46,7
16073,803650,4.896,5.457,7
16074,803700,4.896,5.453,7
16075,803750,4.896,5.449,7
16076,803800,4.896,5.448,7
16077,803850,4.896,5.448,7
16078,803900,4.896,5.446,7
16079,803950,4.896,5.442,7
16080,804000,4.896,5.442,7
16081,804050,4.896,5.441,7
16082,804100,4.896,5.439,7
16083,804150,4.896,5.437,7
16084,804200,4.896,5.435,7
16085,804250,4.896,5.43,7
16086,804300,4.896,5.426,7
16087,804350,4.896,5.426,7
16088,804400,4.896,5.425,7
16089,804450,4.896,5.423,7
16090,804500,4.896,5.419,7
16091,804550,4.896,5.418,7
16092,804600,4.896,5.417,7
16093,804650,4.896,5.414,7
16094,804700,4.896,5.411,7
16095,804750,4.896,5.408,7
16096,804800,4.896,5.405,7
16097,804850,4.896,5.4,7
16098,804900,4.896,5.396,7
16099,804950,4.896,5.394,7
16100,805000,4.896,5.392,7
16101,805050,4.896,5.39,7
16102,805100,4.896,5.386,7
16103,805150,4.896,5.378,7
16104,805200,4.896,5.375,7
16105,805250,4.896,5.372,7
16106,805300,4.896,5.365,7
16107,805350,4.896,5.363,7
16108,805400,4.896,5.361,7
16109,805450,4.896,5.356,7
16110,805500,4.896,5.349,7
16111,805550,4.896,5.341,7
16112,805600,4.896,5.33,7
16113,805650,4.896,5.315,7
16114,805700,4.896,5.3,7
16115,805750,4.896,5.284,7
16116,805800,4.937,5.27,7
16117,805850,5.0,5.244,7
16118,805900,5.0,5.206,7
16119,805950,5.0,5.171,7
16120,806000,5.0,5.128,7
16121,806050,5.0,5.08,7
16122,806100,5.0,5.043,7
16123,806150,5.0,5.011,7
16124,806200,5.0,5.0,7
16125,806250,5.0,5.0,7
16126,806300,5.0,5.0,7
16127,806350,5.0,5.0,7
16128,806400,5.0,5.0,7
16129,806450,5.0,5.0,7
16130,806500,5.0,5.0,7
16131,806550,5.0,5.0,7
16132,806600,5.0,5.0,7
16133,806650,5.0,5.0,7
16134,806700,5.0,5.0,7
16135,806750,5.0,5.0,7
16136,806800,5.0,5.0,7
16137,806850,5.0,5.0,7
16138,806900,5.0,5.0,7
16139,806950,5.0,5.0,7
16140,807000,5.0,5.0,7
16141,807050,5.0,5.0,7
16142,807100,5.0,5.0,7
16143,807150,5.0,5.0,7
16144,807200,5.0,5.0,7
16145,807250,5.0,5.0,7
16146,807300,5.0,5.0,7
16147,807350,5.0,5.0,7
16148,807400,5.0,5.0,7
16149,807450,5.0,5.0,7
16150,807500,5.0,5.0,7
16151,807550,5.0,5.0,7
16152,807600,5.0,5.0,7
16153,807650,5.0,5.0,7
16154,807700,5.0,5.0,7
16155,807750,5.0,5.0,7
16156,807800,5.0,5.0,7
16157,807850,5.0,5.0,7
16158,807900,5.0,5.0,7
16159,807950,5.0,5.0,7
16160,808000,5.0,5.0,7
16161,808050,5.0,5.0,7
16162,808100,5.0,5.0,7
16163,808150,5.0,5.0,7
16164,808200,5.0,5.0,7
16165,808250,5.0,5.0,7
16166,808300,5.0,5.0,7
16167,808350,5.0,5.0,7
16168,808400,5.0,5.0,7
16169,808450,5.0,5.0,7
16170,808500,5.0,5.0,7
16171,808550,5.0,5.0,7
16172,808600,5.0,5.0,7
16173,808650,5.0,5.0,7
16174,808700,5.0,5.0,7
16175,808750,5.0,5.0,7
16176,808800,5.0,5.0,7
16177,808850,5.0,5.0,7
16178,808900,5.0,5.0,7
16179,808950,5.0,5.0,7
16180,809000,5.0,5.0,7
16181,809050,5.0,5.0,7
16182,809100,5.0,5.0,7
16183,809150,5.0,5.0,7
16184,809200,5.0,5.0,7
16185,809250,5.0,5.0,7
16186,809300,5.0,5.0,7
16187,809350,5.0,5.0,7
16188,809400,5.0,5.0,7
